horizon,model_id,model_label,domain12,domain_label,window_start,window_end,n,spearman,status,overall_n_oof,overall_spearman
3,expanded,Expanded 153,mathematics_statistics,Mathematics & statistics,2016,2018,394,0.5753559983258816,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,mathematics_statistics,Mathematics & statistics,2017,2019,430,0.5918697337011571,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,mathematics_statistics,Mathematics & statistics,2018,2020,596,0.5420783381850821,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,mathematics_statistics,Mathematics & statistics,2019,2021,957,0.4655755061786684,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,mathematics_statistics,Mathematics & statistics,2020,2022,1253,0.4613729989360217,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1986,1988,192,0.6276200871310486,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1987,1989,192,0.5845357014731101,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1988,1990,200,0.5963390228438845,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1989,1991,182,0.6155416007491618,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1990,1992,186,0.6342843469262891,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1991,1993,177,0.601438458926642,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1992,1994,187,0.6118197045733195,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1993,1995,169,0.6060004378493379,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1994,1996,157,0.6572158910053201,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1995,1997,147,0.5737270943261813,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1996,1998,167,0.5538164974207873,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1997,1999,205,0.5301438528222779,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1998,2000,234,0.5572452645514929,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,1999,2001,252,0.538165899247029,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2000,2002,241,0.5862858032864153,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2001,2003,248,0.5951711115032263,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2002,2004,254,0.6689056017693596,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2003,2005,278,0.7124350566724561,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2004,2006,299,0.7541204545684247,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2005,2007,332,0.7649932424287778,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2006,2008,362,0.7702809487318126,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2007,2009,362,0.7628703207066826,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2008,2010,374,0.7586314212168527,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2009,2011,391,0.7464434701172832,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2010,2012,473,0.768706577261706,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2011,2013,548,0.7738764931727575,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2012,2014,643,0.7610164091384439,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2013,2015,790,0.6933570565714612,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2014,2016,1059,0.6548299591647875,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2015,2017,1345,0.6039658119961325,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2016,2018,1512,0.5853164875687318,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2017,2019,1667,0.5968576954234596,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2018,2020,1824,0.6474399659016915,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2019,2021,2251,0.6505058936221659,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,computer_science_ai,Computer science & AI,2020,2022,2874,0.6347157663248288,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1986,1988,489,0.6159404564668688,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1987,1989,468,0.6326900728548236,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1988,1990,464,0.6553482606055817,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1989,1991,462,0.6808470661798258,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1990,1992,434,0.7209218988938811,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1991,1993,402,0.7382420274903249,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1992,1994,382,0.7729938918680321,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1993,1995,382,0.7596313039465937,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1994,1996,361,0.7540176483671612,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1995,1997,356,0.7265224047277776,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1996,1998,372,0.70745988748734,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1997,1999,453,0.6577997248737715,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1998,2000,536,0.6901384288840701,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,1999,2001,607,0.694093687490983,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2000,2002,594,0.7531196398549628,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2001,2003,651,0.7611532841744335,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2002,2004,677,0.7949553833983861,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2003,2005,729,0.8076869174974095,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2004,2006,762,0.8061261386226736,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2005,2007,913,0.8004300124049245,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2006,2008,1079,0.7751277492374825,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2007,2009,1201,0.7687424458366766,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2008,2010,1189,0.8001419964127184,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2009,2011,1214,0.8220279024212991,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2010,2012,1358,0.8325677118618521,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2011,2013,1963,0.7900555162056768,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2012,2014,2856,0.7514148102038009,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2013,2015,4317,0.6818342275705791,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2014,2016,6318,0.632698146274135,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2015,2017,8171,0.6043546749614916,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2016,2018,8954,0.5745876582471282,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2017,2019,9124,0.5813628614887393,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2018,2020,9164,0.6375807858832382,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2019,2021,10013,0.6228654273967462,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,engineering_energy,Engineering & energy,2020,2022,11376,0.6446613222477423,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1986,1988,1398,0.6773598217083793,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1987,1989,1356,0.6764979321491827,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1988,1990,1410,0.7011993216430005,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1989,1991,1326,0.7123793407704637,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1990,1992,1324,0.7243231182863498,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1991,1993,1229,0.754434496816499,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1992,1994,1158,0.755766456143298,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1993,1995,1049,0.7395350883424836,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1994,1996,1016,0.7255097139572383,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1995,1997,1061,0.7136732093565953,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1996,1998,1164,0.7156905016731375,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1997,1999,1227,0.7231642253926144,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1998,2000,1293,0.7314223463129335,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",1999,2001,1260,0.7590889755145097,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2000,2002,1258,0.8098308139748027,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2001,2003,1269,0.8158577499805272,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2002,2004,1315,0.8152991424645518,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2003,2005,1419,0.8099596995821258,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2004,2006,1406,0.8169473894987531,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2005,2007,1475,0.8295558963438785,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2006,2008,1757,0.8353611675343537,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2007,2009,2135,0.827481315767637,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2008,2010,2439,0.8167058067267107,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2009,2011,2618,0.811304925635968,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2010,2012,2947,0.8208864656286522,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2011,2013,3376,0.8226386932170838,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2012,2014,3921,0.8131848721072025,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2013,2015,4769,0.7691973041653385,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2014,2016,6258,0.6943392125048702,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2015,2017,8331,0.6365342109603459,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2016,2018,9466,0.5968788545313887,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2017,2019,10264,0.5868555845663067,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2018,2020,10398,0.6046841691458803,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2019,2021,11385,0.6005969696446776,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,earth_climate_environment,"Earth, climate & environment",2020,2022,12227,0.6161302387766856,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,astronomy_space,Astronomy & space,1986,1988,888,0.6647686765744104,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,astronomy_space,Astronomy & space,1987,1989,777,0.6502762872209348,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,astronomy_space,Astronomy & space,1988,1990,701,0.6877992001943662,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,astronomy_space,Astronomy & space,1989,1991,639,0.6647568760150484,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,astronomy_space,Astronomy & space,1990,1992,605,0.6978405316051504,reliable,396300,0.7041259339435956
3,expanded,Expanded 153,astronomy_space,Astronomy & space,1991,1993,562,0.7104422622891347,reliable,396300,0.7041259339435956
